RecordID,@received,EndTime,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch
sub-simprod.icecube.wisc.edu:9057.198,2017-02-04T06:29:06.100Z,2017-02-04T06:04:46Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e440.chtc.wisc.edu (primary) ,,CHTC,Success
login03.hep.wisc.edu:3914117.371,2017-02-04T10:39:16.468Z,2017-02-04T10:27:49Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,atlas61.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.370,2017-02-04T10:39:16.468Z,2017-02-04T10:32:06Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.377,2017-02-04T10:39:16.472Z,2017-02-04T10:26:13Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e100.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:394412.2029,2017-02-04T19:37:49.068Z,2017-02-04T19:26:50Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g18n23.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:14988.302,2017-02-07T21:30:54.151Z,2017-02-07T21:27:38Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e274.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod.icecube.wisc.edu:14988.301,2017-02-07T21:30:50.633Z,2017-02-07T21:23:16Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node130.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:14988.304,2017-02-07T21:30:54.151Z,2017-02-07T21:17:37Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-20.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2630325.1451,2017-02-05T03:27:11.080Z,2017-02-05T03:12:05Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e156.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugwg-osg.phy.syr.edu:2542428.28,2017-02-05T01:59:10.093Z,2017-02-05T01:46:56Z,Payload,condor:sugwg-osg.phy.syr.edu,Syracuse,GLOW,g22n13.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:161386.142,2017-02-04T23:43:20.109Z,2017-02-04T23:25:55Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e365.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1178995.4517,2017-02-08T03:47:48.459Z,2017-02-08T03:32:22Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e375.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1229848.1764,2017-02-08T03:54:37.819Z,2017-02-08T03:50:27Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e352.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1284579.2130,2017-02-08T04:14:29.350Z,2017-02-08T03:55:49Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,c9-14.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login05.hep.wisc.edu:3327020.909,2017-02-04T10:33:02.925Z,2017-02-04T10:17:31Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e242.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:58567.1083,2017-02-04T06:18:38.857Z,2017-02-04T06:12:35Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e324.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:234633.794,2017-02-04T20:12:45.623Z,2017-02-04T20:05:28Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e158.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
fifebatch2.fnal.gov:2617037.298,2017-02-05T02:33:32.039Z,2017-02-05T02:27:54Z,Payload,condor:fifebatch2.fnal.gov,FIFEBATCH2,GLOW,atlas62.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1141743.61,2017-02-04T01:20:08.768Z,2017-02-04T01:09:45Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e362.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1965214.3726,2017-02-04T00:55:43.882Z,2017-02-04T00:45:01Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g19n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.905,2017-02-04T10:33:02.924Z,2017-02-04T10:11:08Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e343.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.907,2017-02-04T10:33:02.924Z,2017-02-04T10:19:23Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e461.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.906,2017-02-04T10:33:02.924Z,2017-02-04T10:18:18Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,e420.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.519,2017-02-04T10:39:12.921Z,2017-02-04T10:25:04Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e315.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2729129.31,2017-02-05T06:23:10.626Z,2017-02-05T06:15:30Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e176.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.512,2017-02-04T10:39:12.918Z,2017-02-04T10:28:03Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e305.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3914117.511,2017-02-04T10:39:12.918Z,2017-02-04T10:34:59Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,e352.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1284579.1890,2017-02-08T04:13:59.841Z,2017-02-08T04:03:45Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e352.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1412609.997,2017-02-07T21:48:28.750Z,2017-02-07T21:20:41Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node001.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod.icecube.wisc.edu:25903.121,2017-02-07T23:53:23.835Z,2017-02-07T23:36:30Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node121.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:895103.98,2017-02-07T23:02:46.973Z,2017-02-07T22:58:24Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,node001.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2721216.6911,2017-02-04T21:28:28.279Z,2017-02-04T21:11:57Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e159.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
duke-login.osgconnect.net:434104.249,2017-02-04T01:23:16.033Z,2017-02-04T01:16:58Z,Payload,condor:login.duke.ci-connect.net,DukeConnect,GLOW,g19n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1535168.331,2017-02-04T04:49:39.762Z,2017-02-04T04:42:56Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e090.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login.xenon.ci-connect.net:1718467.23,2017-02-07T22:54:49.821Z,2017-02-07T22:51:34Z,Payload,condor:login.xenon.ci-connect.net,XENONConnect,GLOW,e321.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:36561.50,2017-02-04T03:19:55.454Z,2017-02-04T03:17:14Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-5.chtc.wisc.edu (primary) ,,,Failure
sub-simprod-2.icecube.wisc.edu:122954.67,2017-02-08T00:21:55.394Z,2017-02-08T00:13:22Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,rad-3.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1064146.234,2017-02-08T03:04:10.696Z,2017-02-08T02:56:39Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e293.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:4044077.3594,2017-02-07T23:32:51.843Z,2017-02-07T23:27:57Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:36561.58,2017-02-04T03:19:55.457Z,2017-02-04T03:17:14Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-3.chtc.wisc.edu (primary) ,,,Failure
sugwg-osg.phy.syr.edu:305471.1708,2017-02-08T00:00:43.822Z,2017-02-07T23:41:23Z,Payload,condor:sugwg-osg.phy.syr.edu,Syracuse,GLOW,g18n01.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3690395.42600,2017-02-04T14:05:38.640Z,2017-02-04T13:42:09Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n03.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:88810.25,2017-02-04T15:54:09.392Z,2017-02-04T15:30:50Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-7.chtc.wisc.edu (primary) ,,,Failure
sugwg-osg.phy.syr.edu:2524288.6546,2017-02-05T01:49:10.688Z,2017-02-05T01:42:03Z,Payload,condor:sugwg-osg.phy.syr.edu,Syracuse,GLOW,e223.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:963025.441,2017-02-04T16:12:46.445Z,2017-02-04T16:07:39Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g20n03.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:21938.206,2017-02-07T16:16:03.235Z,2017-02-07T16:09:34Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e301.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod-2.icecube.wisc.edu:43779.128,2017-02-07T04:51:44.049Z,2017-02-07T04:39:10Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-6.chtc.wisc.edu (primary) ,,,Failure
xd-login.opensciencegrid.org:1639866.252,2017-02-05T02:33:26.218Z,2017-02-05T02:25:54Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e149.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2277551.2956,2017-02-04T21:03:53.592Z,2017-02-04T20:50:41Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e109.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:19626.2,2017-02-07T22:00:45.441Z,2017-02-07T21:56:39Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e138.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod.icecube.wisc.edu:6812.1,2017-02-08T01:46:32.077Z,2017-02-08T01:42:27Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-4.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:104495.739,2017-02-08T00:27:53.907Z,2017-02-08T00:12:48Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e375.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:104495.733,2017-02-08T00:27:53.903Z,2017-02-08T00:20:24Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
csiu.grid.iu.edu:234786.44,2017-02-08T03:33:01.667Z,2017-02-08T03:25:28Z,Payload,condor:csiu.grid.iu.edu,IU-CSIU,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:6971.2,2017-02-08T01:11:56.132Z,2017-02-08T00:55:11Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login03.hep.wisc.edu:3830658.563,2017-02-04T10:26:21.558Z,2017-02-04T10:24:02Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1225652.67,2017-02-05T05:34:54.687Z,2017-02-05T05:31:32Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e003.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login03.hep.wisc.edu:3830658.561,2017-02-04T10:26:21.558Z,2017-02-04T10:16:58Z,Payload,condor:login03.hep.wisc.edu,GLOW_SUBMIT3,GLOW_SUBMIT3,g20n02.hep.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:90237.545,2017-02-08T04:56:55.260Z,2017-02-08T04:32:13Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-4.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:3954635.635,2017-02-04T02:48:07.723Z,2017-02-04T02:47:11Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e031.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod-2.icecube.wisc.edu:90237.543,2017-02-08T04:56:55.259Z,2017-02-08T04:36:38Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,NPX,gtx-1.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:1214289.2307,2017-02-04T23:15:31.414Z,2017-02-04T23:09:44Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,atlas27.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1397,2017-02-04T10:31:35.652Z,2017-02-04T10:12:08Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g28n17.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1101303.1614,2017-02-04T06:10:32.846Z,2017-02-04T05:50:05Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g20n08.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1146982.625,2017-02-04T18:28:46.074Z,2017-02-04T18:22:37Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e087.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1496144.904,2017-02-07T22:14:29.713Z,2017-02-07T22:07:26Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e428.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3194446.732,2017-02-05T03:58:05.572Z,2017-02-05T03:39:52Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e246.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login05.hep.wisc.edu:3327020.1350,2017-02-04T10:31:35.630Z,2017-02-04T10:18:06Z,Payload,condor:login05.hep.wisc.edu,GLOW_SUBMIT5,GLOW_SUBMIT5,g26n23.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:621302.35,2017-02-05T01:54:15.504Z,2017-02-05T01:49:56Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,atlas15.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:3935905.4901,2017-02-04T05:33:18.792Z,2017-02-04T05:26:07Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e127.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:104495.2208,2017-02-08T00:28:16.377Z,2017-02-08T00:24:48Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e458.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:830241.2193,2017-02-08T02:03:48.049Z,2017-02-08T02:01:23Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e375.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:8749.241,2017-02-07T07:59:27.606Z,2017-02-07T07:54:55Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e426.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod.icecube.wisc.edu:8749.535,2017-02-07T07:59:24.698Z,2017-02-07T07:37:14Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e458.chtc.wisc.edu (primary) ,,CHTC,Success
sub-simprod-2.icecube.wisc.edu:108602.1145,2017-02-04T04:12:37.926Z,2017-02-04T04:10:34Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-3.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:8749.247,2017-02-07T07:59:27.608Z,2017-02-07T07:46:09Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,node106.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
fifebatch2.fnal.gov:3644636.26,2017-02-04T04:20:43.516Z,2017-02-04T04:09:07Z,Payload,condor:fifebatch2.fnal.gov,FIFEBATCH2,GLOW,e001.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1744309.2021,2017-02-04T20:50:08.510Z,2017-02-04T20:35:21Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,atlas28.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:3623989.1304,2017-02-07T22:02:31.858Z,2017-02-07T21:48:10Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node074.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:274089.22140,2017-02-04T14:26:26.984Z,2017-02-04T13:49:09Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g18n18.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:3700910.1637,2017-02-04T12:57:04.530Z,2017-02-04T12:41:28Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e100.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:12996.105,2017-02-07T05:18:53.612Z,2017-02-07T05:08:23Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-16.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:1178995.1557,2017-02-08T03:46:10.871Z,2017-02-08T03:33:50Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e271.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.192,2017-02-04T10:41:09.439Z,2017-02-04T10:30:41Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e231.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2595133.672,2017-02-04T17:00:41.331Z,2017-02-04T16:57:26Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e114.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:20236.103,2017-02-04T14:42:06.334Z,2017-02-04T14:27:15Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,CHTC,e302.chtc.wisc.edu (primary) ,,CHTC,Success
login01.osgconnect.net:94332.2764,2017-02-04T18:55:09.429Z,2017-02-04T18:36:52Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e163.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:851045.921,2017-02-04T20:37:25.563Z,2017-02-04T20:21:05Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g24n06.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login02.osgconnect.net:1089357.11,2017-02-04T01:01:42.683Z,2017-02-04T01:00:30Z,Payload,condor:login02.osgconnect.net,OSG-Connect,GLOW,e272.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1178995.2359,2017-02-08T03:47:19.888Z,2017-02-08T03:40:36Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e283.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1460205.1863,2017-02-08T04:58:03.877Z,2017-02-08T04:42:11Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node130.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login06.hep.wisc.edu:2672561.447,2017-02-04T10:39:27.974Z,2017-02-04T10:32:30Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e268.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login06.hep.wisc.edu:2672561.441,2017-02-04T10:39:27.972Z,2017-02-04T10:35:04Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,e140.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:255774.1595,2017-02-04T07:04:53.866Z,2017-02-04T06:57:15Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e336.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:274089.26821,2017-02-04T14:22:34.064Z,2017-02-04T13:48:50Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g19n07.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1780319.341,2017-02-07T16:11:23.825Z,2017-02-07T15:56:22Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,NPX,n-28.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2425185.1033,2017-02-07T16:39:30.697Z,2017-02-07T16:21:40Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node030.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
sub-simprod-2.icecube.wisc.edu:79194.4,2017-02-05T06:04:18.984Z,2017-02-05T05:51:38Z,Payload,condor:sub-simprod-2.icecube.wisc.edu,WIPAC,GZK,gzk-7.chtc.wisc.edu (primary) ,,,Failure
login02.hep.wisc.edu:3274334.407,2017-02-07T15:30:10.924Z,2017-02-07T15:27:22Z,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e387.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.hep.wisc.edu:3274334.403,2017-02-07T15:30:10.923Z,2017-02-07T15:23:20Z,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,atlas23.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login02.hep.wisc.edu:3274334.400,2017-02-07T15:30:10.923Z,2017-02-07T15:23:59Z,Payload,condor:login02.hep.wisc.edu,GLOW_SUBMIT2,GLOW_SUBMIT2,e334.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:6971.64,2017-02-08T01:11:56.157Z,2017-02-08T00:53:15Z,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,NPX,c9-11.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login06.hep.wisc.edu:2594925.80,2017-02-04T10:31:19.128Z,2017-02-04T10:28:35Z,Payload,condor:login06.hep.wisc.edu,GLOW_SUBMIT6,GLOW_SUBMIT6,g26n27.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:1396912.568,2017-02-08T04:39:29.566Z,2017-02-08T04:27:59Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node077.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:2081294.2501,2017-02-04T16:43:33.003Z,2017-02-04T16:32:59Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e290.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugwg-osg.phy.syr.edu:2524288.6456,2017-02-05T01:49:10.594Z,2017-02-05T01:42:02Z,Payload,condor:sugwg-osg.phy.syr.edu,Syracuse,GLOW,e291.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:4044077.9157,2017-02-07T23:35:06.967Z,2017-02-07T23:27:24Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,node074.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
xd-login.opensciencegrid.org:4002538.1379,2017-02-04T07:12:19.749Z,2017-02-04T07:07:32Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,g20n08.hep.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2643946.3937,2017-02-04T14:47:04.457Z,2017-02-04T14:31:52Z,Payload,condor:login01.osgconnect.net,OSG-Connect,NPX,gtx-33.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login02.osgconnect.net:1900831.2928,2017-02-08T01:27:52.450Z,2017-02-08T01:23:17Z,Payload,condor:login02.osgconnect.net,OSG-Connect,NPX,node074.icecube.wisc.edu (primary) ,IceCube,WIPAC,Success
login01.osgconnect.net:2312708.4093,2017-02-04T13:59:54.278Z,2017-02-04T13:41:59Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,g18n26.hep.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2327408.294,2017-02-05T06:06:47.546Z,2017-02-05T05:54:59Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e179.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
login01.osgconnect.net:2506887.35,2017-02-07T17:07:44.423Z,2017-02-07T17:04:03Z,Payload,condor:login01.osgconnect.net,OSG-Connect,GLOW,e452.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1187577.831,2017-02-05T05:19:40.590Z,2017-02-05T05:05:15Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e444.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:1187577.294,2017-02-05T05:19:47.580Z,2017-02-05T05:03:13Z,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,e103.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
